HOEP,toronto_temp,toronto_humidity,mississauga_temp,mississauga_humidity,brampton_temp,burlington_temp,burlington_humidity,thunderbay_temp,thunderbay_humidity,kingston_temp,kingston_humidity,london_temp,london_humidity,hamilton_temp,hamilton_humidity,Hour,Month,Day,DayOfWeek,IsWeekend,IsHoliday,BusinessHour
0.39,21.0,93.0,21.0,93.0,21.0,20.4,94.0,13.8,96.0,22.9,93.0,19.0,95.0,19.8,94.0,3,8,19,2,0,0,0
43.65,19.3,88.0,19.3,88.0,19.3,20.2,81.0,14.7,83.0,18.5,76.0,18.2,91.0,18.1,100.0,22,9,28,5,1,0,0
54.08,19.2,77.0,19.2,77.0,19.2,19.2,78.0,14.7,85.0,18.6,81.0,18.3,95.0,18.9,85.0,10,7,6,2,0,0,1
46.18,1.4,80.0,1.4,80.0,1.4,2.5,79.0,-1.1,90.0,0.8,94.0,0.0,99.0,-0.6,95.0,20,11,30,4,0,0,0
13.32,-6.2,73.0,-6.2,73.0,-6.2,-6.0,74.0,-10.8,85.0,-12.7,72.0,-7.8,81.0,-7.4,79.0,4,2,6,6,1,0,0
-2.54,-1.8,62.0,-1.8,62.0,-1.8,1.0,47.0,-12.1,64.0,-3.1,60.0,-0.4,57.0,-0.6,54.0,5,3,9,3,0,0,0
31.25,-1.9,72.0,-1.9,72.0,-1.9,0.3,69.0,-16.8,69.0,0.9,66.0,-2.1,77.0,-2.1,81.0,20,1,28,6,1,0,0
23.97,-4.0,72.0,-4.0,72.0,-4.0,-2.3,65.0,-13.9,82.0,-2.8,87.0,-3.1,83.0,-4.3,71.0,6,12,19,1,0,0,0
1.45,4.1,76.0,4.1,76.0,4.1,6.3,63.0,-11.1,83.0,6.3,78.0,3.0,71.0,3.0,73.0,8,11,29,2,0,0,1
3.74,15.5,56.0,15.5,56.0,15.5,15.5,79.0,5.5,85.0,17.8,42.0,18.5,54.0,14.2,83.0,19,10,11,4,0,0,0
9.92,-3.5,63.0,-3.5,63.0,-3.5,-3.3,65.0,-9.0,89.0,-1.2,69.0,-12.1,88.0,-8.3,86.0,4,12,9,6,1,0,0
123.52,-10.6,62.0,-10.6,62.0,-10.6,-8.9,60.0,-19.9,57.0,-6.1,78.0,-12.3,65.0,-10.8,67.0,18,1,15,0,0,0,0
35.33,26.2,51.0,26.2,51.0,26.2,23.2,75.0,23.8,77.0,22.9,74.0,24.8,60.0,25.5,58.0,11,7,13,4,0,0,1
5.91,12.4,49.0,12.4,49.0,12.4,11.3,58.0,9.6,68.0,9.5,54.0,11.8,66.0,11.8,52.0,12,10,14,4,0,0,1
36.68,-13.2,57.0,-13.2,57.0,-13.2,-12.5,59.0,-11.1,69.0,-20.3,53.0,-13.4,63.0,-13.1,63.0,13,2,13,4,0,0,1
0.0,13.6,54.0,13.6,54.0,13.6,12.3,63.0,11.7,57.0,12.5,77.0,11.3,66.0,11.6,68.0,11,6,8,2,0,0,1
110.14,29.2,57.0,29.2,57.0,29.2,23.8,87.0,14.4,56.0,24.1,68.0,27.4,70.0,28.4,64.0,14,9,3,5,1,0,0
27.83,20.6,92.0,20.6,92.0,20.6,19.4,95.0,18.5,55.0,18.0,99.0,18.5,98.0,19.0,98.0,11,6,23,4,0,0,1
-0.79,-3.5,54.0,-3.5,54.0,-3.5,-1.9,62.0,-11.0,76.0,-2.3,81.0,-4.7,68.0,-4.2,63.0,6,12,8,4,0,0,0
15.61,-8.0,87.0,-8.0,87.0,-8.0,-5.4,66.0,-26.7,71.0,-8.1,86.0,-6.9,78.0,-6.7,74.0,5,1,30,0,0,0,0
0.0,11.9,71.0,11.9,71.0,11.9,13.3,60.0,4.3,87.0,12.3,90.0,9.1,84.0,11.4,69.0,16,11,6,1,0,0,1
8.83,2.4,84.0,2.4,84.0,2.4,1.6,76.0,-6.2,45.0,4.3,58.0,2.1,72.0,-0.2,92.0,16,4,2,5,1,0,0
31.52,24.6,75.0,24.6,75.0,24.6,21.0,91.0,22.4,45.0,23.5,84.0,23.4,87.0,23.2,84.0,17,7,14,1,0,0,1
14.39,12.6,66.0,12.6,66.0,12.6,12.7,63.0,12.7,95.0,13.0,67.0,14.9,69.0,12.1,69.0,12,9,30,3,0,0,1
6.61,12.3,53.0,12.3,53.0,12.3,15.4,46.0,13.2,73.0,8.1,83.0,9.4,69.0,9.9,66.0,22,9,20,6,1,0,0
30.77,6.5,77.0,6.5,77.0,6.5,6.6,84.0,-6.3,75.0,5.2,90.0,5.8,87.0,5.8,90.0,12,1,3,4,0,0,1
50.43,0.1,62.0,0.1,62.0,0.1,-0.6,85.0,3.4,65.0,-1.3,52.0,-2.0,93.0,-2.3,95.0,15,11,15,3,0,0,1
76.23,20.7,100.0,20.7,100.0,20.7,20.9,94.0,17.2,68.0,21.9,78.0,20.1,80.0,22.2,95.0,13,9,12,0,0,0,1
5.94,19.5,27.0,19.5,27.0,19.5,18.8,28.0,17.5,43.0,18.6,27.0,15.6,44.0,18.1,32.0,20,6,18,5,1,0,0
15.1,18.7,78.0,18.7,78.0,18.7,17.7,75.0,13.1,84.0,16.5,87.0,18.6,79.0,18.1,79.0,11,8,17,6,1,0,0
31.86,-1.3,61.0,-1.3,61.0,-1.3,-0.4,60.0,-6.5,61.0,-1.9,67.0,-2.2,65.0,-1.4,63.0,10,3,9,3,0,0,1
19.25,18.5,91.0,18.5,91.0,18.5,18.8,90.0,12.2,100.0,19.4,84.0,19.1,87.0,18.9,88.0,23,10,11,0,0,1,0
49.79,20.3,52.0,20.3,52.0,20.3,21.3,49.0,18.3,83.0,16.0,61.0,21.4,55.0,20.6,51.0,18,10,1,4,0,0,0
16.45,20.1,78.0,20.1,78.0,20.1,21.6,70.0,13.1,97.0,18.0,73.0,15.3,88.0,17.8,86.0,5,8,13,3,0,0,0
-3.08,5.3,94.0,5.3,94.0,5.3,4.9,92.0,2.5,72.0,4.4,83.0,6.0,98.0,4.4,97.0,0,5,1,0,0,0,0
15.3,2.9,91.0,2.9,91.0,2.9,4.6,86.0,-1.0,67.0,4.4,99.0,4.2,80.0,2.7,97.0,19,3,3,1,0,0,0
35.87,21.3,85.0,21.3,85.0,21.3,17.2,98.0,24.7,58.0,17.2,99.0,22.4,84.0,20.0,97.0,16,6,27,2,0,0,1
41.93,23.9,69.0,23.9,69.0,23.9,22.6,77.0,15.5,81.0,19.1,94.0,21.5,80.0,22.2,77.0,11,6,21,6,1,0,0
-4.2,11.3,72.0,11.3,72.0,11.3,10.3,84.0,0.3,94.0,11.3,83.0,5.3,97.0,8.9,80.0,4,5,13,5,1,0,0
43.82,10.5,90.0,10.5,90.0,10.5,8.0,97.0,8.6,98.0,11.3,73.0,13.4,72.0,14.7,69.0,19,11,4,2,0,0,0
56.02,15.1,39.0,15.1,39.0,15.1,13.8,44.0,5.0,54.0,12.1,50.0,12.5,46.0,13.7,45.0,15,11,3,4,0,0,1
29.52,15.2,86.0,15.2,86.0,15.2,17.6,79.0,14.6,87.0,14.4,94.0,13.3,97.0,13.8,91.0,7,8,11,4,0,0,0
35.31,-5.1,80.0,-5.1,80.0,-5.1,-0.6,80.0,-7.7,87.0,-10.3,81.0,-3.5,84.0,-2.9,84.0,5,12,27,0,0,1,0
31.59,9.8,71.0,9.8,71.0,9.8,9.0,82.0,8.7,97.0,7.6,62.0,14.9,73.0,14.1,87.0,15,10,21,2,0,0,1
13.33,12.0,87.0,12.0,87.0,12.0,13.6,88.0,3.3,99.0,16.7,64.0,12.4,87.0,11.4,96.0,5,9,12,5,1,0,0
34.8,1.8,51.0,1.8,51.0,1.8,1.8,78.0,2.9,60.0,-0.1,76.0,1.0,81.0,0.4,82.0,17,3,6,0,0,0,1
110.71,-14.5,57.0,-14.5,57.0,-14.5,-15.1,51.0,-19.4,86.0,-23.8,81.0,-20.0,77.0,-18.5,64.0,22,2,16,0,0,1,0
19.91,27.4,60.0,27.4,60.0,27.4,22.1,87.0,21.2,52.0,23.1,81.0,27.0,60.0,29.2,51.0,13,6,21,6,1,0,0
0.0,-1.2,81.0,-1.2,81.0,-1.2,0.1,80.0,-10.4,96.0,1.1,94.0,-0.2,87.0,-1.6,84.0,1,12,2,2,0,0,0
57.65,26.7,49.0,26.7,49.0,26.7,24.4,73.0,22.9,53.0,22.8,83.0,25.0,62.0,26.1,58.0,17,8,4,4,0,0,1
15.25,12.4,81.0,12.4,81.0,12.4,11.3,79.0,15.8,56.0,10.5,97.0,8.4,92.0,10.9,81.0,11,5,23,4,0,0,1
24.63,-7.3,40.0,-7.3,40.0,-7.3,-5.1,44.0,-12.7,69.0,-9.1,50.0,-6.1,58.0,-6.9,53.0,6,3,22,2,0,0,0
37.17,19.5,81.0,19.5,81.0,19.5,12.4,94.0,18.1,59.0,17.3,94.0,24.0,66.0,24.3,69.0,20,6,11,2,0,0,0
36.87,0.9,100.0,0.9,100.0,0.9,1.4,92.0,0.5,91.0,-8.8,86.0,1.7,99.0,0.9,98.0,7,1,17,1,0,0,0
14.36,7.9,90.0,7.9,90.0,7.9,8.9,85.0,-4.5,73.0,8.0,88.0,4.9,78.0,7.7,88.0,3,12,10,6,1,0,0
14.37,5.2,76.0,5.2,76.0,5.2,6.1,69.0,0.5,76.0,3.5,96.0,3.5,88.0,4.5,81.0,14,12,30,0,0,0,1
0.4,0.9,87.0,0.9,87.0,0.9,2.0,81.0,-8.5,85.0,1.5,90.0,-0.4,89.0,0.0,88.0,2,12,31,3,0,0,0
37.98,-3.0,66.0,-3.0,66.0,-3.0,-3.8,69.0,-17.9,71.0,-3.0,68.0,-6.7,80.0,-5.7,77.0,12,1,6,3,0,0,1
66.44,16.3,71.0,16.3,71.0,16.3,17.3,69.0,13.3,88.0,16.1,73.0,14.5,100.0,12.8,89.0,3,7,26,1,0,0,0
31.32,27.3,45.0,27.3,45.0,27.3,26.3,45.0,23.2,69.0,21.6,84.0,24.2,47.0,24.3,51.0,19,9,15,1,0,0,0
15.6,28.4,30.0,28.4,30.0,28.4,24.5,33.0,8.5,63.0,21.1,46.0,26.0,27.0,24.9,32.0,19,4,13,3,0,0,0
40.03,22.0,62.0,22.0,62.0,22.0,22.5,61.0,17.0,87.0,18.3,91.0,20.6,79.0,20.6,62.0,0,7,17,6,1,0,0
28.42,18.1,51.0,18.1,51.0,18.1,19.3,44.0,20.3,52.0,15.3,78.0,17.1,54.0,18.4,41.0,19,8,20,1,0,0,0
6.41,18.8,32.0,18.8,32.0,18.8,16.2,47.0,18.6,67.0,17.5,35.0,18.8,37.0,17.2,43.0,18,9,24,5,1,0,0
32.06,2.3,80.0,2.3,80.0,2.3,2.2,86.0,1.5,66.0,1.7,75.0,1.6,88.0,0.8,100.0,16,1,28,6,1,0,0
17.67,16.6,80.0,16.6,80.0,16.6,16.0,82.0,16.6,88.0,12.6,94.0,11.8,97.0,12.9,99.0,8,8,31,4,0,0,1
49.6,23.2,66.0,23.2,66.0,23.2,20.9,86.0,20.0,71.0,20.7,96.0,21.5,92.0,19.7,89.0,22,7,3,0,0,0,0
9.46,-3.8,69.0,-3.8,69.0,-3.8,-0.9,68.0,2.1,70.0,-8.6,61.0,-4.0,80.0,-3.9,81.0,3,11,15,3,0,0,0
39.93,24.6,42.0,24.6,42.0,24.6,22.1,76.0,22.8,72.0,25.9,49.0,28.2,50.0,24.0,60.0,19,9,22,4,0,0,0
24.41,20.3,65.0,20.3,65.0,20.3,19.6,65.0,17.7,81.0,20.9,65.0,19.3,75.0,19.4,73.0,11,8,8,4,0,0,1
13.34,2.5,84.0,2.5,84.0,2.5,3.4,80.0,3.9,79.0,1.6,89.0,1.7,84.0,2.2,92.0,2,2,1,3,0,0,0
27.43,21.9,39.0,21.9,39.0,21.9,20.8,50.0,23.7,53.0,22.5,55.0,20.9,46.0,20.6,45.0,18,9,3,1,0,0,0
15.52,18.3,89.0,18.3,89.0,18.3,19.5,91.0,15.8,99.0,14.6,100.0,15.9,96.0,17.9,100.0,1,9,13,3,0,0,0
40.95,-12.6,52.0,-12.6,52.0,-12.6,-10.1,50.0,-16.6,63.0,-13.3,49.0,-11.1,58.0,-12.0,56.0,16,1,13,5,1,0,0
25.75,-9.8,62.0,-9.8,62.0,-9.8,-7.8,56.0,-13.0,81.0,-15.2,56.0,-9.6,76.0,-9.7,62.0,12,12,14,3,0,0,1
79.62,22.7,56.0,22.7,56.0,22.7,22.3,63.0,14.3,58.0,22.1,69.0,22.1,66.0,22.9,68.0,13,9,14,2,0,0,1
11.65,25.2,71.0,25.2,71.0,25.2,23.1,87.0,13.9,89.0,21.6,62.0,22.4,98.0,20.9,100.0,23,7,6,5,1,0,0
7.98,-6.1,81.0,-6.1,81.0,-6.1,-6.4,91.0,-32.8,76.0,-4.0,78.0,-8.4,90.0,-8.1,94.0,2,1,27,6,1,0,0
2.95,12.5,85.0,12.5,85.0,12.5,16.2,77.0,8.8,89.0,16.1,83.0,12.3,93.0,11.4,98.0,6,6,25,3,0,0,0
48.23,3.3,100.0,3.3,100.0,3.3,3.0,98.0,-3.2,72.0,2.4,88.0,3.0,100.0,4.5,100.0,12,1,12,3,0,0,1
7.66,15.4,89.0,15.4,89.0,15.4,16.2,86.0,11.8,99.0,15.7,97.0,17.8,87.0,14.2,95.0,22,9,30,0,0,0,0
10.15,22.0,46.0,22.0,46.0,22.0,22.8,63.0,25.6,57.0,20.3,53.0,18.5,72.0,21.1,51.0,22,7,7,5,1,0,0
11.84,15.3,90.0,15.3,90.0,15.3,13.8,93.0,24.5,57.0,15.4,97.0,14.0,96.0,15.5,94.0,18,6,28,6,1,0,0
25.29,25.9,53.0,25.9,53.0,25.9,22.5,71.0,20.2,83.0,22.8,98.0,24.7,74.0,24.1,81.0,11,8,19,4,0,0,1
14.35,-6.8,63.0,-6.8,63.0,-6.8,-4.0,79.0,-12.1,81.0,-10.6,52.0,-5.9,62.0,-5.6,70.0,10,1,12,5,1,0,0
0.49,-1.4,69.0,-1.4,69.0,-1.4,0.0,69.0,-15.0,76.0,-0.2,60.0,-2.7,72.0,-1.7,82.0,6,12,7,3,0,0,0
57.62,-3.6,99.0,-3.6,99.0,-3.6,-2.3,95.0,-8.0,80.0,-7.5,87.0,-5.5,92.0,-4.0,95.0,1,1,17,0,0,0,0
-4.5,14.8,62.0,14.8,62.0,14.8,17.4,67.0,8.1,95.0,13.6,75.0,16.9,85.0,16.3,80.0,4,7,15,2,0,0,0
24.98,9.7,74.0,9.7,74.0,9.7,5.3,90.0,-5.0,48.0,9.3,55.0,12.1,84.0,7.5,93.0,16,4,4,1,0,0,1
-1.58,10.8,88.0,10.8,88.0,10.8,13.1,78.0,4.3,100.0,11.5,95.0,11.1,95.0,10.5,97.0,5,9,8,4,0,0,0
17.1,16.9,50.0,16.9,50.0,16.9,18.8,51.0,14.0,59.0,12.8,66.0,16.5,57.0,16.1,61.0,22,6,4,0,0,0,0
27.01,20.5,47.0,20.5,47.0,20.5,18.7,50.0,22.1,49.0,20.3,57.0,18.5,53.0,17.6,67.0,12,7,4,4,0,0,1
0.0,-5.0,85.0,-5.0,85.0,-5.0,-4.3,77.0,-8.8,79.0,-2.9,87.0,-6.7,86.0,-6.8,81.0,5,12,26,5,1,1,0
35.74,-1.9,88.0,-1.9,88.0,-1.9,-1.0,85.0,-7.8,67.0,-3.6,82.0,-1.7,94.0,-3.5,100.0,23,12,2,0,0,0,0
3.65,17.1,32.0,17.1,32.0,17.1,16.7,38.0,5.7,95.0,17.1,38.0,15.3,48.0,16.3,37.0,16,10,14,2,0,0,1
27.12,17.3,82.0,17.3,82.0,17.3,20.1,69.0,16.0,92.0,15.5,90.0,14.5,90.0,16.5,88.0,1,8,13,1,0,0,0
42.17,4.7,83.0,4.7,83.0,4.7,6.6,81.0,-1.1,96.0,3.2,67.0,5.1,90.0,5.1,97.0,17,11,25,0,0,0,1
20.87,9.3,57.0,9.3,57.0,9.3,8.4,84.0,10.6,61.0,7.3,75.0,9.5,64.0,6.5,74.0,17,11,9,0,0,0,1
14.31,17.1,85.0,17.1,85.0,17.1,11.7,97.0,6.5,62.0,13.9,86.0,18.9,90.0,15.2,97.0,2,5,11,0,0,0,0
28.75,25.4,32.0,25.4,32.0,25.4,18.9,53.0,17.3,82.0,20.9,71.0,25.5,37.0,25.5,36.0,20,5,19,2,0,0,0
37.84,23.8,42.0,23.8,42.0,23.8,18.4,81.0,19.3,82.0,21.9,53.0,25.8,48.0,24.9,49.0,17,7,11,4,0,0,1
28.85,23.2,67.0,23.2,67.0,23.2,23.8,72.0,13.4,95.0,20.8,98.0,18.7,100.0,19.5,97.0,6,8,11,3,0,0,0
8.36,17.7,39.0,17.7,39.0,17.7,11.5,88.0,11.2,64.0,15.9,54.0,17.3,54.0,15.0,71.0,12,5,24,0,0,1,0
28.08,10.9,89.0,10.9,89.0,10.9,10.7,77.0,-1.0,71.0,11.3,70.0,10.3,70.0,9.6,84.0,17,4,22,5,1,0,0
24.71,23.7,57.0,23.7,57.0,23.7,23.9,48.0,23.2,26.0,20.6,73.0,22.5,71.0,23.8,51.0,16,10,1,1,0,0,1
13.34,-2.8,67.0,-2.8,67.0,-2.8,0.0,52.0,-13.3,87.0,-5.6,59.0,-0.5,69.0,-2.0,70.0,3,12,18,1,0,0,0
-3.0,13.1,67.0,13.1,67.0,13.1,15.0,71.0,9.7,85.0,10.2,71.0,10.5,93.0,12.0,74.0,2,9,30,0,0,0,0
64.72,21.5,63.0,21.5,63.0,21.5,21.3,60.0,30.0,36.0,21.5,67.0,21.5,58.0,22.1,62.0,15,8,9,1,0,0,1
40.4,5.5,58.0,5.5,58.0,5.5,5.3,61.0,0.2,47.0,3.0,87.0,2.4,83.0,3.3,73.0,14,11,15,0,0,0,1
33.27,21.4,82.0,21.4,82.0,21.4,20.0,87.0,17.0,91.0,20.4,96.0,18.7,100.0,18.2,99.0,10,8,21,3,0,0,1
10.91,2.7,86.0,2.7,86.0,2.7,3.8,80.0,0.7,98.0,-0.2,91.0,1.4,87.0,1.8,87.0,3,11,27,6,1,0,0
28.74,18.1,81.0,18.1,81.0,18.1,19.7,79.0,11.2,67.0,20.3,85.0,15.6,90.0,15.5,95.0,22,9,12,1,0,0,0
37.85,24.0,100.0,24.0,100.0,24.0,24.6,81.0,20.1,92.0,22.5,100.0,21.4,96.0,21.5,100.0,0,7,31,2,0,0,0
14.35,-4.0,83.0,-4.0,83.0,-4.0,0.7,80.0,-20.4,63.0,-3.0,92.0,-2.8,86.0,-0.5,81.0,12,12,23,0,0,0,1
2.65,20.0,65.0,20.0,65.0,20.0,18.4,79.0,20.7,87.0,14.5,92.0,19.1,90.0,16.8,88.0,2,7,5,0,0,0,0
1.82,7.3,61.0,7.3,61.0,7.3,5.7,78.0,1.0,97.0,3.3,89.0,7.5,73.0,7.8,73.0,1,4,23,5,1,0,0
28.85,21.8,44.0,21.8,44.0,21.8,24.5,36.0,15.6,60.0,21.9,45.0,20.6,67.0,21.1,53.0,22,5,30,0,0,0,0
13.34,14.8,83.0,14.8,83.0,14.8,17.1,82.0,10.9,75.0,13.5,96.0,13.3,93.0,12.1,100.0,4,9,24,3,0,0,0
14.37,-3.2,82.0,-3.2,82.0,-3.2,-3.0,79.0,-17.2,57.0,-0.7,88.0,-5.9,87.0,-4.5,78.0,7,3,27,6,1,0,0
77.22,-1.4,91.0,-1.4,91.0,-1.4,0.7,79.0,-7.5,90.0,-4.8,83.0,0.0,92.0,-0.4,86.0,19,12,11,6,1,0,0
25.82,-1.1,75.0,-1.1,75.0,-1.1,0.8,71.0,-8.9,52.0,-5.7,90.0,-2.3,58.0,-1.7,80.0,23,2,15,3,0,0,0
19.23,0.5,73.0,0.5,73.0,0.5,1.5,66.0,-10.4,87.0,-0.3,75.0,-0.9,75.0,-0.6,73.0,2,11,26,2,0,0,0
32.54,21.9,78.0,21.9,78.0,21.9,20.5,92.0,23.4,70.0,23.3,61.0,24.6,67.0,20.8,90.0,16,7,20,6,1,0,0
20.01,20.2,38.0,20.2,38.0,20.2,19.0,47.0,14.6,77.0,15.8,72.0,16.9,66.0,17.3,50.0,23,6,23,3,0,0,0
15.51,8.9,100.0,8.9,100.0,8.9,9.4,82.0,4.7,82.0,7.5,90.0,7.2,87.0,8.5,89.0,23,5,3,2,0,0,0
0.98,-0.3,58.0,-0.3,58.0,-0.3,4.4,44.0,3.5,76.0,2.6,49.0,1.3,63.0,0.1,61.0,23,4,22,3,0,0,0
29.2,20.1,68.0,20.1,68.0,20.1,18.8,77.0,17.9,88.0,19.6,82.0,18.9,77.0,18.8,97.0,10,8,13,1,0,0,1
44.86,27.7,71.0,27.7,71.0,27.7,26.8,77.0,20.3,99.0,26.6,76.0,27.6,71.0,26.2,82.0,18,8,10,1,0,0,0
28.75,21.9,100.0,21.9,100.0,21.9,22.4,88.0,17.9,95.0,21.5,93.0,21.3,99.0,21.6,100.0,9,8,17,5,1,0,0
0.0,0.8,57.0,0.8,57.0,0.8,3.8,56.0,4.1,90.0,1.4,61.0,1.4,67.0,1.8,73.0,7,4,15,4,0,0,0
35.42,24.0,74.0,24.0,74.0,24.0,24.9,72.0,17.1,90.0,20.1,95.0,24.4,73.0,22.8,81.0,3,7,12,1,0,0,0
7.75,-0.6,69.0,-0.6,69.0,-0.6,1.2,70.0,-7.7,92.0,0.0,87.0,-1.7,77.0,-2.1,85.0,19,12,30,6,1,0,0
0.0,-3.6,35.0,-3.6,35.0,-3.6,-2.3,42.0,-10.2,81.0,-5.6,48.0,-5.2,47.0,-4.5,43.0,0,3,25,6,1,0,0
0.0,7.0,84.0,7.0,84.0,7.0,8.7,75.0,-0.2,100.0,6.3,77.0,7.1,88.0,8.2,84.0,10,12,9,2,0,0,1
-3.0,6.5,84.0,6.5,84.0,6.5,10.1,74.0,-1.4,97.0,7.2,77.0,8.8,87.0,7.8,84.0,4,10,24,0,0,0,0
12.39,-7.0,56.0,-7.0,56.0,-7.0,-7.4,66.0,-17.5,62.0,-4.9,57.0,-9.9,74.0,-10.3,74.0,1,2,3,4,0,0,0
25.23,25.6,61.0,25.6,61.0,25.6,25.5,64.0,16.0,91.0,24.2,78.0,23.1,75.0,25.0,69.0,23,7,7,3,0,0,0
13.0,3.8,68.0,3.8,68.0,3.8,5.4,75.0,-0.9,90.0,1.0,83.0,3.5,80.0,3.9,76.0,20,12,3,3,0,0,0
29.93,26.9,47.0,26.9,47.0,26.9,26.5,49.0,29.4,39.0,18.5,83.0,26.7,55.0,25.8,58.0,19,6,4,4,0,0,0
52.63,27.5,60.0,27.5,60.0,27.5,28.2,56.0,24.1,47.0,23.0,88.0,25.4,77.0,24.4,76.0,21,8,16,6,1,0,0
25.43,1.2,94.0,1.2,94.0,1.2,3.0,75.0,-6.2,64.0,0.6,79.0,0.3,97.0,1.7,83.0,16,12,19,5,1,0,0
32.26,9.3,61.0,9.3,61.0,9.3,9.6,55.0,11.8,42.0,8.1,65.0,8.7,58.0,9.8,54.0,14,10,16,2,0,0,1
32.8,20.9,58.0,20.9,58.0,20.9,16.9,83.0,16.8,76.0,19.5,74.0,22.8,55.0,20.6,59.0,17,9,25,3,0,0,1
39.51,5.4,78.0,5.4,78.0,5.4,7.5,73.0,-16.5,68.0,1.3,90.0,3.8,96.0,5.2,86.0,18,12,31,4,0,0,0
0.0,10.9,56.0,10.9,56.0,10.9,11.5,50.0,4.4,66.0,10.7,52.0,9.1,55.0,10.2,57.0,14,11,7,5,1,0,0
30.21,-1.4,78.0,-1.4,78.0,-1.4,-0.1,74.0,-2.7,91.0,-1.5,75.0,-1.7,74.0,-1.9,84.0,9,1,2,1,0,0,1
0.0,12.8,44.0,12.8,44.0,12.8,14.3,40.0,6.8,65.0,13.2,48.0,12.4,41.0,12.8,44.0,17,10,23,2,0,0,1
36.43,-21.5,61.0,-21.5,61.0,-21.5,-17.9,63.0,-31.7,74.0,-23.2,63.0,-19.9,56.0,-20.4,64.0,4,1,21,0,0,0,0
14.09,-0.2,63.0,-0.2,63.0,-0.2,2.8,58.0,9.0,33.0,-1.0,92.0,-3.0,72.0,1.2,42.0,5,3,21,6,1,0,0
95.32,26.1,36.0,26.1,36.0,26.1,22.0,72.0,21.9,61.0,26.9,30.0,25.6,37.0,24.5,40.0,19,8,15,0,0,0,0
20.07,0.4,85.0,0.4,85.0,0.4,0.5,79.0,-1.5,84.0,-0.5,90.0,-3.8,84.0,-2.0,88.0,7,11,29,3,0,0,0
0.0,8.6,77.0,8.6,77.0,8.6,9.4,76.0,12.4,28.0,8.2,79.0,8.0,72.0,7.6,88.0,21,5,2,1,0,0,0
24.69,23.5,77.0,23.5,77.0,23.5,27.0,59.0,16.5,88.0,21.1,83.0,22.8,91.0,21.6,85.0,23,8,19,4,0,0,0
7.49,15.4,72.0,15.4,72.0,15.4,14.5,72.0,11.1,86.0,15.2,88.0,15.4,64.0,13.9,82.0,9,6,6,0,0,0,1
11.53,6.8,94.0,6.8,94.0,6.8,8.1,94.0,-0.3,52.0,11.3,69.0,6.8,96.0,6.6,97.0,18,10,30,2,0,0,0
12.01,8.3,40.0,8.3,40.0,8.3,6.5,51.0,0.7,76.0,5.0,74.0,6.9,57.0,8.9,38.0,10,4,22,6,1,0,0
15.54,13.2,37.0,13.2,37.0,13.2,8.3,55.0,16.8,20.0,15.1,40.0,15.1,52.0,13.9,29.0,18,5,12,5,1,0,0
0.89,14.4,50.0,14.4,50.0,14.4,11.0,61.0,10.8,60.0,10.8,74.0,21.9,58.0,17.6,45.0,16,5,2,6,1,0,0
5.36,18.0,61.0,18.0,61.0,18.0,18.5,60.0,1.3,71.0,16.0,71.0,16.7,69.0,15.8,71.0,22,11,4,4,0,0,0
37.43,-2.7,74.0,-2.7,74.0,-2.7,-0.4,65.0,-8.0,89.0,-3.2,80.0,-1.8,83.0,-2.1,74.0,16,12,27,4,0,0,1
-0.01,11.6,100.0,11.6,100.0,11.6,10.7,100.0,1.1,75.0,9.5,90.0,8.8,100.0,10.0,100.0,4,10,23,4,0,0,0
12.86,11.7,32.0,11.7,32.0,11.7,9.1,56.0,6.5,63.0,7.3,60.0,9.6,45.0,8.2,55.0,21,4,4,6,1,0,0
12.76,-1.3,73.0,-1.3,73.0,-1.3,0.0,64.0,-3.5,98.0,0.5,65.0,-1.9,82.0,-1.7,71.0,8,11,2,6,1,0,0
14.99,7.1,54.0,7.1,54.0,7.1,6.8,59.0,7.4,19.0,6.5,61.0,4.1,71.0,5.2,67.0,18,5,11,0,0,0,0
18.16,1.9,58.0,1.9,58.0,1.9,0.4,63.0,-3.2,49.0,0.4,69.0,1.5,58.0,2.5,57.0,14,3,9,3,0,0,1
75.4,20.4,56.0,20.4,56.0,20.4,20.6,71.0,12.9,97.0,14.0,83.0,16.5,73.0,17.4,85.0,2,8,15,0,0,0,0
11.85,4.8,77.0,4.8,77.0,4.8,6.0,74.0,-3.0,79.0,5.3,75.0,3.9,88.0,3.9,84.0,22,12,1,3,0,0,0
19.73,3.0,81.0,3.0,81.0,3.0,5.7,66.0,-5.8,83.0,4.1,76.0,2.8,83.0,3.8,82.0,21,1,3,4,0,0,0
18.6,-17.5,75.0,-17.5,75.0,-17.5,-14.3,82.0,-24.9,68.0,-30.4,73.0,-14.6,73.0,-21.1,85.0,6,1,1,0,0,1,0
8.35,3.2,85.0,3.2,85.0,3.2,4.6,83.0,0.5,100.0,5.4,69.0,2.7,97.0,2.6,98.0,4,4,30,1,0,0,0
25.56,-7.5,57.0,-7.5,57.0,-7.5,-3.5,67.0,-8.8,87.0,-10.9,51.0,-6.0,76.0,-5.2,73.0,20,1,12,5,1,0,0
9.08,2.1,84.0,2.1,84.0,2.1,3.5,78.0,-8.5,87.0,3.4,78.0,2.2,87.0,4.0,82.0,23,2,28,2,0,0,0
78.31,7.2,52.0,7.2,52.0,7.2,5.5,59.0,1.2,92.0,4.5,69.0,8.0,63.0,6.1,57.0,21,4,19,5,1,0,0
